id;translation_key;locale;text_value
x52-405;review.progressLabel;ar-EG;"نسبة مراجعة السجلات (Review Progress)"
x52-406;review.progressLabel;en-US;"Review Progress"
x52-407;review.punchUnit;ar-EG;"بصمة"
x52-408;review.punchUnit;en-US;"punch"
x52-409;review.redFilterLabel;ar-EG;"الفئة الحمراء (أخطاء/غياب)"
x52-410;review.redFilterLabel;en-US;"Red Tier (Errors/Absent)"
x52-411;review.redKpiBadge;ar-EG;"إجراء عاجل"
x52-412;review.redKpiBadge;en-US;"Urgent Action"
x52-413;review.redKpiLabel;ar-EG;"الفئة الحمراء (أخطاء/غياب)"
x52-414;review.redKpiLabel;en-US;"Red Tier (Errors/Absent)"
x52-415;review.reviewedFilter;ar-EG;"تمت المراجعة"
x52-416;review.reviewedFilter;en-US;"Reviewed"
x52-417;review.statusLabel;ar-EG;"الحالة"
x52-418;review.statusLabel;en-US;"Status"
x52-419;review.statusManualEntry;ar-EG;"التمرير اليدوي"
x52-420;review.statusManualEntry;en-US;"Manual Entry"
x52-421;review.statusMissingSchedule;ar-EG;"جدول مفقود"
x52-422;review.statusMissingSchedule;en-US;"Missing Schedule"
x52-423;review.statusNoPunch;ar-EG;"الغياب"
x52-424;review.statusNoPunch;en-US;"Absent"
x52-425;review.statusSinglePunch;ar-EG;"البصمة الواحدة"
x52-426;review.statusSinglePunch;en-US;"Single Punch"
x52-427;review.toDate;ar-EG;"إلى تاريخ"
x52-428;review.toDate;en-US;"To date"
x52-429;review.totalPunchesLabel;ar-EG;"إجمالي البصمات"
x52-430;review.totalPunchesLabel;en-US;"Total Punches"
x52-431;review.unresolvedFilterLabel;ar-EG;"غير المحلول (Unresolved)"
x52-432;review.unresolvedFilterLabel;en-US;"Unresolved"
x52-433;review.unresolvedTag;ar-EG;"بانتظار القرار"
x52-434;review.unresolvedTag;en-US;"Pending Decision"
x52-435;review.yellowFilterLabel;ar-EG;"الفئة الصفراء (بصمة واحدة)"
x52-436;review.yellowFilterLabel;en-US;"Yellow Tier (Single Punch)"
x52-437;review.yellowKpiBadge;ar-EG;"مراجعة بصرية"
x52-438;review.yellowKpiBadge;en-US;"Visual Review"
x52-439;review.yellowKpiLabel;ar-EG;"الفئة الصفراء (بصمة واحدة/تأخير)"
x52-440;review.yellowKpiLabel;en-US;"Yellow Tier (Single Punch/Late)"
x52-441;settings.clearRecentButton;ar-EG;"🗑️ محو سجل الصفحات المستخدمة مؤخراً"
x52-442;settings.clearRecentButton;en-US;"🗑️ Clear Recent History"
x52-443;settings.defaultPageHint;ar-EG;"اختر الصفحة التي تظهر بعد تسجيل الدخول"
x52-444;settings.defaultPageHint;en-US;"Choose the page shown after login"
x52-445;settings.defaultPageTitle;ar-EG;"الصفحة الافتراضية عند تسجيل الدخول"
x52-446;settings.defaultPageTitle;en-US;"Default Landing Page"
x52-447;settings.emailApprovalsHint;ar-EG;"تلقي إشعارات عند طلب موافقة على تقارير الحضور"
x52-448;settings.emailApprovalsHint;en-US;"Receive email when attendance report approvals are requested"
x52-449;settings.emailApprovalsLabel;ar-EG;"📧 إشعارات الموافقات عبر البريد الإلكتروني"
x52-450;settings.emailApprovalsLabel;en-US;"📧 Email Approval Notifications"
x52-451;settings.emailPayrollHint;ar-EG;"تلقي إشعارات عند صرف المرتبات"
x52-452;settings.emailPayrollHint;en-US;"Receive email when payroll is disbursed"
x52-453;settings.emailPayrollLabel;ar-EG;"📧 إشعارات الرواتب عبر البريد الإلكتروني"
x52-454;settings.emailPayrollLabel;en-US;"📧 Email Payroll Notifications"
x52-455;settings.localeHint;ar-EG;"اختر لغة واجهة النظام (Interface Locale)"
x52-456;settings.localeHint;en-US;"Choose interface locale"
x52-457;settings.menuCleared;ar-EG;"تم محو سجل الصفحات المستخدمة مؤخراً بنجاح ✓"
x52-458;settings.menuCleared;en-US;"Recent history cleared successfully ✓"
x52-459;settings.menuSavedFavorites;ar-EG;"تم تحديث إعدادات عرض القوائم المفضلة بنجاح ✓"
x52-460;settings.menuSavedFavorites;en-US;"Favorites section visibility updated successfully ✓"
x52-461;settings.menuSavedRecent;ar-EG;"تم تحديث إعدادات عرض الصفحات المستخدمة مؤخراً بنجاح ✓"
x52-462;settings.menuSavedRecent;en-US;"Recently used section visibility updated successfully ✓"
x52-463;settings.notificationSaved;ar-EG;"تم حفظ تفضيلات الإشعارات بنجاح ✓"
x52-464;settings.notificationSaved;en-US;"Notification preferences saved successfully ✓"
x52-465;settings.notificationsHint;ar-EG;"تحكم في الإشعارات التي ترغب في استلامها"
x52-466;settings.notificationsHint;en-US;"Control which notifications you receive"
x52-467;settings.notificationsTitle;ar-EG;"🔔 إعدادات الإشعارات"
x52-468;settings.notificationsTitle;en-US;"🔔 Notification Preferences"
x52-469;settings.pushApprovalsHint;ar-EG;"تلقي إشعار لحظي عند طلب موافقة"
x52-470;settings.pushApprovalsHint;en-US;"Receive push notification when approval is requested"
x52-471;settings.pushApprovalsLabel;ar-EG;"📱 إشعارات الموافقات (Push)"
x52-472;settings.pushApprovalsLabel;en-US;"📱 Push Approval Notifications"
x52-473;settings.pushPayrollHint;ar-EG;"تلقي إشعار لحظي عند صرف المرتبات"
x52-474;settings.pushPayrollHint;en-US;"Receive push notification when payroll is disbursed"
x52-475;settings.pushPayrollLabel;ar-EG;"📱 إشعارات الرواتب (Push)"
x52-476;settings.pushPayrollLabel;en-US;"📱 Push Payroll Notifications"
x52-477;settings.reportsPresetsHint;ar-EG;"إظهار شريط الاختصارات الجاهزة في شاشة التقارير (Show Quick Report Presets)"
x52-478;settings.reportsPresetsHint;en-US;"Show Quick Report Presets"
x52-479;settings.reportsPresetsHintDetail;ar-EG;"إظهار أو إخفاء قسم ""اختصارات جاهزة: الشهر الكامل أو النصف الأول/الثاني"" في صفحة التقارير."
x52-480;settings.reportsPresetsHintDetail;en-US;"Show or hide the ""Quick Presets: Full Month / First Half / Second Half"" section on the reports page."
x52-481;settings.reportsPresetsLabel;ar-EG;"📊 تفضيلات التقارير الجاهزة"
x52-482;settings.reportsPresetsLabel;en-US;"📊 Report Presets Preferences"
x52-483;settings.securityHint;ar-EG;"تحديد الاشتراطات الخاصة بكلمات المرور للمستخدمين ومدد صلاحيتها"
x52-484;settings.securityHint;en-US;"Configure password requirements and expiration policies for users"
x52-485;settings.securityTitle;ar-EG;"🔒 سياسة الأمان وكلمات المرور (Security & Password Policy)"
x52-486;settings.securityTitle;en-US;"🔒 Security & Password Policy"
x52-487;settings.sessionEnabledHint;ar-EG;"عند تعطيل الخيار يتم إيقاف انتهاء مدة الجلسة تلقائياً للمستخدمين."
x52-488;settings.sessionEnabledHint;en-US;"When disabled, automatic session timeout will be turned off for all users."
x52-489;settings.sessionEnabledLabel;ar-EG;"تفعيل مدة انتهاء الجلسة (Enable Session Timeout)"
x52-490;settings.sessionEnabledLabel;en-US;"Enable Session Timeout"
x52-491;settings.showFavoritesHint;ar-EG;"إظهار روابط الوصول السريع للروابط المفضلة بأعلى القائمة."
x52-492;settings.showFavoritesHint;en-US;"Show quick-access favorite links at the top of sidebar."
x52-493;settings.showFavoritesLabel;ar-EG;"إظهار قسم القوائم المفضلة (Show Favorites Links)"
x52-494;settings.showFavoritesLabel;en-US;"Show Favorites Links"
x52-495;settings.showRecentHint;ar-EG;"تتبع وإظهار آخر الشاشات التي قمت بزيارتها تلقائياً."
x52-496;settings.showRecentHint;en-US;"Automatically track and show recently visited screens."
x52-497;settings.showRecentLabel;ar-EG;"إظهار قسم الصفحات المستخدمة مؤخراً (Show Recently Used)"
x52-498;settings.showRecentLabel;en-US;"Show Recently Used Pages"
x52-499;settings.sidebarHint;ar-EG;"التحكم في إظهار أو إخفاء أقسام المفضلة والصفحات الأخيرة في القائمة الجانبية"
x52-500;settings.sidebarHint;en-US;"Show or hide favorites and recently used sections in the sidebar"
x52-501;settings.sidebarTitle;ar-EG;"📌 إعدادات وتفضيلات إظهار القوائم الجانبية"
x52-502;settings.sidebarTitle;en-US;"📌 Sidebar Menu Visibility Settings"
x52-503;settings.tabsAriaLabel;ar-EG;"تبويبات الإعدادات"
x52-504;settings.tabsAriaLabel;en-US;"Settings tabs"
x52-505;users.category;ar-EG;"التصنيف"
x52-506;users.category;en-US;"Category"
x52-507;users.sectionCategory;ar-EG;"تصنيف المستخدم"
x52-508;users.sectionCategory;en-US;"User Category"
