id;translation_key;locale;text_value
x18-ar-233;review.unresolvedOnly;ar-EG;غير المحلول
x18-en-233;review.unresolvedOnly;en-US;Unresolved only
x18-ar-234;review.allRows;ar-EG;كل الصفوف
x18-en-234;review.allRows;en-US;All rows
x18-ar-235;review.employeeDay;ar-EG;الموظف / اليوم
x18-en-235;review.employeeDay;en-US;Employee / day
x18-ar-236;review.category;ar-EG;الفئة
x18-en-236;review.category;en-US;Category
x18-ar-237;review.firstLastPunch;ar-EG;أول / آخر بصمة
x18-en-237;review.firstLastPunch;en-US;First / last punch
x18-ar-238;review.expectedEffective;ar-EG;متوقع / محتسب
x18-en-238;review.expectedEffective;en-US;Expected / effective
x18-ar-239;review.lateOvertime;ar-EG;التأخير / الإضافي
x18-en-239;review.lateOvertime;en-US;Late / overtime
x18-ar-240;review.statusEvidence;ar-EG;الحالة والدليل
x18-en-240;review.statusEvidence;en-US;Status and evidence
x18-ar-241;review.hrDecision;ar-EG;قرار HR
x18-en-241;review.hrDecision;en-US;HR decision
x18-ar-242;review.punchCount;ar-EG;{count} بصمة
x18-en-242;review.punchCount;en-US;{count} punches
x18-ar-243;review.minuteShort;ar-EG;د
x18-en-243;review.minuteShort;en-US;min
x18-ar-244;review.overtimeMinutes;ar-EG;{count} د إضافي
x18-en-244;review.overtimeMinutes;en-US;{count} overtime min
x18-ar-245;review.noRows;ar-EG;لا توجد بنود في هذا العرض
x18-en-245;review.noRows;en-US;No items in this view
x18-ar-246;review.noRowsHint;ar-EG;تم حل كل الاستثناءات أو غيّر الفلتر.
x18-en-246;review.noRowsHint;en-US;All exceptions are resolved, or change the filter.
x18-ar-247;review.workedMinutesPrompt;ar-EG;الدقائق المحتسبة لليوم
x18-en-247;review.workedMinutesPrompt;en-US;Effective worked minutes for the day
x18-ar-248;review.decisionNotePrompt;ar-EG;ملاحظة القرار (اختياري)
x18-en-248;review.decisionNotePrompt;en-US;Decision note (optional)
x18-ar-249;review.holidayNamePrompt;ar-EG;اسم الإجازة
x18-en-249;review.holidayNamePrompt;en-US;Holiday name
x18-ar-250;review.confirmedHoliday;ar-EG;إجازة مؤكدة
x18-en-250;review.confirmedHoliday;en-US;Confirmed holiday
x18-ar-251;review.notePrompt;ar-EG;ملاحظة (اختياري)
x18-en-251;review.notePrompt;en-US;Note (optional)
x18-ar-252;login.appCodePlaceholder;ar-EG;مثال: DEMO
x18-en-252;login.appCodePlaceholder;en-US;Example: DEMO
x18-ar-253;login.usernamePlaceholder;ar-EG;مثال: admin
x18-en-253;login.usernamePlaceholder;en-US;Example: admin
x18-ar-254;api.connectionError;ar-EG;تعذر الاتصال بالخادم. تأكد أن الـ backend يعمل.
x18-en-254;api.connectionError;en-US;Unable to reach the server. Make sure the backend is running.
x18-ar-255;api.unauthorized;ar-EG;انتهت الجلسة أو بيانات الدخول غير صحيحة.
x18-en-255;api.unauthorized;en-US;The session expired or the credentials are invalid.
x18-ar-256;api.unexpected;ar-EG;حدث خطأ غير متوقع. حاول مرة أخرى.
x18-en-256;api.unexpected;en-US;An unexpected error occurred. Please try again.
x18-ar-257;review.evidenceTitle;ar-EG;الدليل والتشخيص التلقائي:
x18-en-257;review.evidenceTitle;en-US;Evidence and Diagnostic:
x18-ar-258;warning.manualConfirmationRequired;ar-EG;مطلوب تأكيد الحضور يدويًا.
x18-en-258;warning.manualConfirmationRequired;en-US;Manual attendance confirmation is required.
x18-ar-259;warning.noBiometricPunch;ar-EG;لم يتم تسجيل أي بصمات.
x18-en-259;warning.noBiometricPunch;en-US;No biometric punch found.
x18-ar-260;warning.singlePunchPolicy;ar-EG;تم احتساب الحضور من بصمة واحدة حسب سياسة الفئة.
x18-en-260;warning.singlePunchPolicy;en-US;Presence counted from one punch by category policy.
x18-ar-261;warning.singlePunchIncomplete;ar-EG;تم تسجيل بصمة واحدة فقط وتتطلب المراجعة.
x18-en-261;warning.singlePunchIncomplete;en-US;One punch is incomplete and requires review.
x18-ar-262;warning.missingScheduleRule;ar-EG;لا توجد مواعيد عمل سارية لهذا اليوم.
x18-en-262;warning.missingScheduleRule;en-US;No effective schedule rule for this workday.
x18-ar-263;settings.sessionMinutesHint;ar-EG;💡 ملاحظة: تنطبق المدة الجديدة بالدقائق للمستخدمين بعد تسجيل الخروج وإعادة تسجيل الدخول مرة أخرى.
x18-en-263;settings.sessionMinutesHint;en-US;💡 Note: The updated session duration in minutes will take effect after logging out and logging in again.
x18-ar-264;nav.payroll;ar-EG;كشوف المرتبات والقبض
x18-en-264;nav.payroll;en-US;Payroll & Salary Payments
x18-ar-265;nav.payrollHint;ar-EG;متابعة وصرف أجور الموظفين والعمال
x18-en-265;nav.payrollHint;en-US;Track and disburse employee & worker salaries
x18-ar-266;payroll.eyebrow;ar-EG;المالية والاستحقاقات
x18-en-266;payroll.eyebrow;en-US;Finance & Payroll
x18-ar-267;payroll.title;ar-EG;كشوف وسجل صرف المرتبات والقبض
x18-en-267;payroll.title;en-US;Payroll Disbursal Register
x18-ar-268;payroll.description;ar-EG;إدارة ومتابعة صرف أجور ومرتبات الموظفين والعمال وتسوية السلف المستقطعة.
x18-en-268;payroll.description;en-US;Manage employee & worker salary disbursals and advance settlements.
x18-ar-269;payroll.exportExcel;ar-EG;تصدير كشف الصرف (Excel)
x18-en-269;payroll.exportExcel;en-US;Export Payroll Register (Excel)
x18-ar-270;payroll.disburseAll;ar-EG;صرف للجميع
x18-en-270;payroll.disburseAll;en-US;Disburse All Pending
x18-ar-271;payroll.totalEmp;ar-EG;إجمالي الموظفين
x18-en-271;payroll.totalEmp;en-US;Total Employees
x18-ar-272;payroll.paidAmount;ar-EG;إجمالي الصافي المدفوع
x18-en-272;payroll.paidAmount;en-US;Total Disbursed Net
x18-ar-273;payroll.pendingAmount;ar-EG;المتبقي قيد الصرف
x18-en-273;payroll.pendingAmount;en-US;Pending Disbursal
x18-ar-274;payroll.advancesDeducted;ar-EG;السلف المستقطعة
x18-en-274;payroll.advancesDeducted;en-US;Total Advances Deducted
x18-ar-275;payroll.employee;ar-EG;الموظف / العامل
x18-en-275;payroll.employee;en-US;Employee / Worker
x18-ar-276;payroll.category;ar-EG;الفئة والتوظيف
x18-en-276;payroll.category;en-US;Category & Employment
x18-ar-277;payroll.activeAdvance;ar-EG;رصيد السلف
x18-en-277;payroll.activeAdvance;en-US;Active Advances
x18-ar-278;payroll.gross;ar-EG;المستحق
x18-en-278;payroll.gross;en-US;Gross Due
x18-ar-279;payroll.advancesDeductedCol;ar-EG;خصم السلفة
x18-en-279;payroll.advancesDeductedCol;en-US;Advance Deduction
x18-ar-280;payroll.net;ar-EG;الصافي المستحق
x18-en-280;payroll.net;en-US;Net Payable
x18-ar-281;payroll.status;ar-EG;حالة القبض
x18-en-281;payroll.status;en-US;Payment Status
x18-ar-282;payroll.action;ar-EG;الإجراءات
x18-en-282;payroll.action;en-US;Actions
x18-ar-283;payroll.noRows;ar-EG;لا توجد بيانات صرف لهذا الشهر
x18-en-283;payroll.noRows;en-US;No payroll records for this month
x18-ar-284;payroll.noRowsHint;ar-EG;تأكد من اختيار الشهر والسنة المناسبين.
x18-en-284;payroll.noRowsHint;en-US;Make sure you selected the right month and year.
x18-ar-285;payroll.paymentSaved;ar-EG;تم تسجيل صرف المرتب بنجاح.
x18-en-285;payroll.paymentSaved;en-US;Salary payment recorded successfully.
x18-ar-286;payroll.confirmBulkPay;ar-EG;هل أنت تأكد من صرف المرتبات لجميع الموظفين المتبقيين؟
x18-en-286;payroll.confirmBulkPay;en-US;Are you sure you want to disburse salaries to all pending employees?
x18-ar-287;payroll.bulkSaved;ar-EG;تم الصرف الجماعي بنجاح.
x18-en-287;payroll.bulkSaved;en-US;Bulk disbursal completed successfully.
x18-ar-289;role.superAdmin;ar-EG;مدير النظام الشامل (Super Admin)
x18-en-289;role.superAdmin;en-US;Super Admin
x18-ar-291;workspace.people;ar-EG;الأفراد والموظفين (People)
x18-en-291;workspace.people;en-US;People
x18-ar-295;workspace.attendance;ar-EG;متابعة والدوام (Attendance)
x18-en-295;workspace.attendance;en-US;Attendance
x18-ar-292;workspace.operations;ar-EG;العمليات والمخزون (Operations)
x18-en-292;workspace.operations;en-US;Operations
x18-ar-293;workspace.finance;ar-EG;المالية والمرتبات (Finance)
x18-en-293;workspace.finance;en-US;Finance
x18-ar-294;workspace.admin;ar-EG;الإدارة والنظام (Administration)
x18-en-294;workspace.admin;en-US;Administration
x18-ar-296;operations.invalidNegativeQuantity;ar-EG;كمية الحركة يجب أن تكون رقماً موجباً أكبر من الصفر.
x18-en-296;operations.invalidNegativeQuantity;en-US;Movement quantity must be a positive number greater than zero.
x18-ar-297;employees.baseSalary;ar-EG;الراتب الأساسي (ج.م)
x18-en-297;employees.baseSalary;en-US;Base Salary (EGP)
x18-ar-298;review.reviewProgress;ar-EG;نسبة مراجعة السجلات
x18-en-298;review.reviewProgress;en-US;Review Progress
x18-ar-299;review.noPunchesFound;ar-EG;لا توجد سجلات حضور للمراجعة
x18-en-299;review.noPunchesFound;en-US;No attendance records to review
x18-ar-300;review.pendingDecision;ar-EG;بانتظار القرار
x18-en-300;review.pendingDecision;en-US;Pending Decision
x18-ar-301;review.fullyReviewedTag;ar-EG;تمت المراجعة بالكامل
x18-en-301;review.fullyReviewedTag;en-US;Fully Reviewed
x18-ar-302;review.requiresDecision;ar-EG;يتطلب قرار
x18-en-302;review.requiresDecision;en-US;Decision Required
x18-ar-303;review.greenTierLabel;ar-EG;الفئة الخضراء (سليمة)
x18-en-303;review.greenTierLabel;en-US;Green Tier (Normal)
x18-ar-304;review.greenTierBadge;ar-EG;حضور طبيعي
x18-en-304;review.greenTierBadge;en-US;Normal Attendance
x18-ar-305;review.yellowTierLabel;ar-EG;الفئة الصفراء (بصمة واحدة/تأخير)
x18-en-305;review.yellowTierLabel;en-US;Yellow Tier (Single Punch/Late)
x18-ar-306;review.yellowTierBadge;ar-EG;مراجعة بصرية
x18-en-306;review.yellowTierBadge;en-US;Visual Review
x18-ar-307;review.redTierLabel;ar-EG;الفئة الحمراء (أخطاء/غياب)
x18-en-307;review.redTierLabel;en-US;Red Tier (Errors/Absent)
x18-ar-308;review.redTierBadge;ar-EG;إجراء عاجل
x18-en-308;review.redTierBadge;en-US;Urgent Action
x18-ar-309;review.aiRecommendationTitle;ar-EG;توجيه ذكي لمسؤول الموارد البشرية
x18-en-309;review.aiRecommendationTitle;en-US;Smart AI Recommendation for HR
x18-ar-310;review.aiRecommendationHint;ar-EG;تم اكتشاف حالات بصمة واحدة بسبب انقطاع الجهاز. يُوصى بـ اعتماد البصمة الواحدة كـ يوم طبيعي لتوفير وقت المراجعة وتلافي خصم يوم بدون سبب.
x18-en-310;review.aiRecommendationHint;en-US;Single-punch instances detected. Recommended to accept single punch as normal day to streamline review.
x18-ar-311;review.aiAcceptSinglePunch;ar-EG;قبول التوجيه (اعتماد البصمة الواحدة كـ يوم طبيعي)
x18-en-311;review.aiAcceptSinglePunch;en-US;Accept Recommendation (Single Punch as Normal Day)
x18-ar-312;review.aiDeductUnrecorded;ar-EG;خصم الأيام غير المسجلة (غياب)
x18-en-312;review.aiDeductUnrecorded;en-US;Deduct Unrecorded Days (Absent)
x18-ar-313;review.unresolvedFilter;ar-EG;غير المحلول
x18-en-313;review.unresolvedFilter;en-US;Unresolved
x18-ar-314;review.allRowsFilter;ar-EG;جميع الصفوف
x18-en-314;review.allRowsFilter;en-US;All Rows
x18-ar-315;review.expectedTag;ar-EG;متوقع
x18-en-315;review.expectedTag;en-US;Expected
x18-ar-316;review.effectiveTag;ar-EG;محتسب
x18-en-316;review.effectiveTag;en-US;Calculated
x18-ar-317;review.expectedInTime;ar-EG;وقت الدخول المتوقع
x18-en-317;review.expectedInTime;en-US;Expected Punch In Time
x18-ar-318;review.firstPunchIn;ar-EG;البصمة الأولى (دخول)
x18-en-318;review.firstPunchIn;en-US;First Punch (In)
x18-ar-319;review.lastPunchOut;ar-EG;البصمة الأخيرة (خروج)
x18-en-319;review.lastPunchOut;en-US;Last Punch (Out)
x18-ar-320;review.totalPunches;ar-EG;إجمالي البصمات
x18-en-320;review.totalPunches;en-US;Total Punches
x18-ar-321;review.lateMinutesDetail;ar-EG;دقائق التأخير
x18-en-321;review.lateMinutesDetail;en-US;Late Minutes
x18-ar-322;review.overtimeMinutesDetail;ar-EG;دقائق الإضافي
x18-en-322;review.overtimeMinutesDetail;en-US;Overtime Minutes
x18-ar-323;operations.spareParts;ar-EG;قطع غيار ومعدات
x18-en-323;operations.spareParts;en-US;Spare Parts & Equipment
x18-ar-324;operations.chemicals;ar-EG;كيماويات وإضافات
x18-en-324;operations.chemicals;en-US;Chemicals & Additives
x18-ar-325;operations.fuelOil;ar-EG;وقود وزيوت تشغيل
x18-en-325;operations.fuelOil;en-US;Fuel & Lubricants
x18-ar-326;operations.custom;ar-EG;+ نوع صنف جديد / مخصص...
x18-en-326;operations.custom;en-US;+ New Custom Item Type...
x18-ar-327;operations.customItemTypeLabel;ar-EG;اسم نوع الصنف الجديد
x18-en-327;operations.customItemTypeLabel;en-US;New Custom Item Type Name
x18-ar-328;operations.customItemTypePlaceholder;ar-EG;مثال: مستلزمات معمل، كيماويات، إلخ
x18-en-328;operations.customItemTypePlaceholder;en-US;e.g., Lab supplies, Chemicals, etc.
x18-ar-329;users.userCount;ar-EG;{count} مستخدمين
x18-en-329;users.userCount;en-US;{count} Users
x18-ar-330;users.allowedMenus;ar-EG;القوائم المسموحة
x18-en-330;users.allowedMenus;en-US;Allowed Menus
x18-ar-331;users.superAdminOnlyEdit;ar-EG;فقط Super Admin يمكنه تعديل هذا الحساب
x18-en-331;users.superAdminOnlyEdit;en-US;Only Super Admin can modify this account
x18-ar-332;users.sectionBasic;ar-EG;البيانات الأساسية للحساب
x18-en-332;users.sectionBasic;en-US;Basic User Identity
x18-ar-333;users.sectionRoles;ar-EG;الأدوار والصلاحيات
x18-en-333;users.sectionRoles;en-US;System Roles & Privileges
x18-ar-334;users.sectionMenus;ar-EG;القوائم المسموح بها
x18-en-334;users.sectionMenus;en-US;Allowed User Menus
x18-ar-335;users.sectionStatus;ar-EG;حالة الحساب
x18-en-335;users.sectionStatus;en-US;Account Status
x18-ar-336;users.activeCheckHint;ar-EG;السماح لهذا الحساب بتسجيل الدخول وتنفيذ العمليات المصرح بها.
x18-en-336;users.activeCheckHint;en-US;Permit this account to authenticate and execute authorized actions.
x18-ar-337;payroll.approvePeriod;ar-EG;اعتماد الكشف وقفل الفترة
x18-en-337;payroll.approvePeriod;en-US;Approve & Lock Period
x18-ar-338;payroll.postGl;ar-EG;ترحيل القيود (GL Posting)
x18-en-338;payroll.postGl;en-US;Post GL Journal Entries
x18-ar-339;payroll.periodLifecycle;ar-EG;حالة دورة الرواتب
x18-en-339;payroll.periodLifecycle;en-US;Payroll Lifecycle State
x18-ar-340;payroll.breakdown;ar-EG;تتبع المصدر
x18-en-340;payroll.breakdown;en-US;Calculation Breakdown
x18-ar-341;payroll.paidAtAndRef;ar-EG;تاريخ وقيد الصرف
x18-en-341;payroll.paidAtAndRef;en-US;Payment Date & Ref
x18-ar-342;payroll.baseSalaryLabel;ar-EG;أساسي
x18-en-342;payroll.baseSalaryLabel;en-US;Base
x18-ar-343;payroll.bonusLabel;ar-EG;إضافي
x18-en-343;payroll.bonusLabel;en-US;Bonus
x18-ar-344;payroll.deductionLabel;ar-EG;خصم
x18-en-344;payroll.deductionLabel;en-US;Deduction
x18-ar-345;payroll.drawerEyebrow;ar-EG;تسجيل وقيد صرف المستحقات المالية
x18-en-345;payroll.drawerEyebrow;en-US;Record & Post Salary Disbursement
x18-ar-346;payroll.traceabilityTitle;ar-EG;تتبع المصدر الحسابي
x18-en-346;payroll.traceabilityTitle;en-US;Calculation Source Traceability
x18-ar-347;payroll.payPeriodLabel;ar-EG;فترة الاستحقاق
x18-en-347;payroll.payPeriodLabel;en-US;Pay Period
x18-ar-348;payroll.calculatedGross;ar-EG;إجمالي المستحق (Gross) - محسوب
x18-en-348;payroll.calculatedGross;en-US;Calculated Gross Amount
x18-ar-349;payroll.maxAdvanceDeduction;ar-EG;خصم السلفة (الحد الأقصى: {balance} ج.م)
x18-en-349;payroll.maxAdvanceDeduction;en-US;Advance Deduction (Max: {balance} EGP)
x18-ar-350;payroll.otherDeductions;ar-EG;خصومات أخرى (تأخير/جزاءات)
x18-en-350;payroll.otherDeductions;en-US;Other Deductions (Late/Penalties)
x18-ar-351;payroll.bonusesLabel;ar-EG;مكافآت وإضافي
x18-en-351;payroll.bonusesLabel;en-US;Bonuses & Overtime
x18-ar-352;payroll.calculatedNet;ar-EG;الصافي المستحق للصرف (Net Payout) - محسوب
x18-en-352;payroll.calculatedNet;en-US;Calculated Net Payout
x18-ar-353;payroll.paymentMethodLabel;ar-EG;طريقة الصرف
x18-en-353;payroll.paymentMethodLabel;en-US;Payment Method
x18-ar-354;payroll.methodCash;ar-EG;نقداً (Cash)
x18-en-354;payroll.methodCash;en-US;Cash
x18-ar-355;payroll.methodBank;ar-EG;تحويل بنكي (Bank Transfer)
x18-en-355;payroll.methodBank;en-US;Bank Transfer
x18-ar-356;payroll.methodCheque;ar-EG;شيك (Cheque)
x18-en-356;payroll.methodCheque;en-US;Cheque
x18-ar-357;payroll.referenceCodeLabel;ar-EG;رقم المرجع / العملية
x18-en-357;payroll.referenceCodeLabel;en-US;Reference Code / Transaction #
x18-ar-358;payroll.disbursementNote;ar-EG;ملاحظات الصرف والقيد المحاسبي
x18-en-358;payroll.disbursementNote;en-US;Disbursement & GL Posting Notes
x18-ar-359;payroll.confirmDisbursement;ar-EG;تأكيد وصرف المرتب وقيد المستند
x18-en-359;payroll.confirmDisbursement;en-US;Confirm Payout & Post Document
x18-ar-360;payroll.savingDisbursement;ar-EG;جاري التسجيل والقيد...
x18-en-360;payroll.savingDisbursement;en-US;Posting & Saving...
x18-ar-361;payroll.statusDraft;ar-EG;مسودة (Draft)
x18-en-361;payroll.statusDraft;en-US;Draft
x18-ar-362;payroll.statusCalculated;ar-EG;محسوب (Calculated)
x18-en-362;payroll.statusCalculated;en-US;Calculated
x18-ar-363;payroll.statusReviewed;ar-EG;مراجَع (Reviewed)
x18-en-363;payroll.statusReviewed;en-US;Reviewed
x18-ar-364;payroll.statusApproved;ar-EG;معتمد ومقفل (Approved & Locked)
x18-en-364;payroll.statusApproved;en-US;Approved & Locked
x18-ar-365;payroll.statusPosted;ar-EG;مُرحَّل للمحاسبة (Posted to GL)
x18-en-365;payroll.statusPosted;en-US;Posted to GL
x18-ar-366;payroll.statusPaid;ar-EG;مدفوع (Paid)
x18-en-366;payroll.statusPaid;en-US;Paid
x18-ar-367;payroll.statusReversed;ar-EG;متراجع عنه (Reversed)
x18-en-367;payroll.statusReversed;en-US;Reversed
x18-ar-368;payroll.reverse;ar-EG;تراجع
x18-en-368;payroll.reverse;en-US;Reverse
x18-ar-370;nav.organization;ar-EG;الهيكل التنظيمي
x18-en-370;nav.organization;en-US;Organization Structure
x18-ar-371;nav.organizationHint;ar-EG;الشركات والفروع والمستودعات والإدارات
x18-en-371;nav.organizationHint;en-US;Companies, branches, warehouses, departments
x18-ar-372;nav.fiscalPeriods;ar-EG;الفترات المالية وقفل الأشهر
x18-en-372;nav.fiscalPeriods;en-US;Fiscal Periods & Locks
x18-ar-373;nav.fiscalPeriodsHint;ar-EG;الرقابة المالية وقفل الفترات والميزانيات
x18-en-373;nav.fiscalPeriodsHint;en-US;Fiscal year control and period locking
x18-ar-374;nav.auditLogs;ar-EG;سجل التدقيق والتتبع
x18-en-374;nav.auditLogs;en-US;Audit Trail Logs
x18-ar-375;nav.auditLogsHint;ar-EG;تتبع العمليات والمستندات الحساسة
x18-en-375;nav.auditLogsHint;en-US;Track system audit logs and sensitive operations
x18-ar-376;nav.accounts;ar-EG;دليل الحسابات
x18-en-376;nav.accounts;en-US;Chart of Accounts
x18-ar-377;nav.accountsHint;ar-EG;شجرة ودليل الحسابات المحاسبي
x18-en-377;nav.accountsHint;en-US;Hierarchical chart of accounts
x18-ar-378;nav.journalEntries;ar-EG;القيود اليومية
x18-en-378;nav.journalEntries;en-US;Journal Entries
x18-ar-379;nav.journalEntriesHint;ar-EG;تسجيل وترحيل قيود اليومية
x18-en-379;nav.journalEntriesHint;en-US;General ledger journal vouchers
x18-ar-380;nav.banks;ar-EG;الحسابات البنكية
x18-en-380;nav.banks;en-US;Bank Accounts
x18-ar-381;nav.banksHint;ar-EG;الحسابات المصرفية والخزينة
x18-en-381;nav.banksHint;en-US;Bank & treasury accounts
x18-ar-382;nav.taxCurrency;ar-EG;الضرائب والعملات
x18-en-382;nav.taxCurrency;en-US;Taxes & Currencies
x18-ar-383;nav.taxCurrencyHint;ar-EG;قواعد الضرائب وأسعار الصرف
x18-en-383;nav.taxCurrencyHint;en-US;Tax rules & exchange rates
x18-ar-384;nav.procurement;ar-EG;دورة المشتريات
x18-en-384;nav.procurement;en-US;Procurement Cycle
x18-ar-385;nav.procurementHint;ar-EG;طلبات الشراء وأوامر الشراء وإذن الاستلام الفعلي
x18-en-385;nav.procurementHint;en-US;PR, RFQ, PO, GRN, supplier invoices & payments
x18-ar-386;nav.sales;ar-EG;دورة المبيعات
x18-en-386;nav.sales;en-US;Sales Cycle
x18-ar-387;nav.salesHint;ar-EG;عروض الأسعار وأوامر البيع وإذن التسليم والتحصيل
x18-en-387;nav.salesHint;en-US;Quotations, SO, delivery notes, invoices & collections
x18-ar-388;nav.production;ar-EG;التصنيع وأوامر الإنتاج
x18-en-388;nav.production;en-US;Manufacturing & BOM
x18-ar-389;nav.productionHint;ar-EG;قوائم المكونات وأوامر شغل التصنيع ومعدل الهالك
x18-en-389;nav.productionHint;en-US;BOM, work orders, yield & scrap rates
x18-ar-390;nav.quality;ar-EG;فحص ومراقبة الجودة
x18-en-390;nav.quality;en-US;Quality Control
x18-ar-391;nav.qualityHint;ar-EG;محاضر فحص الشحنات واختبار الجودة والرفض
x18-en-391;nav.qualityHint;en-US;Incoming & production quality inspection logs
x18-ar-392;confirm.disburseMessage;ar-EG;سيؤدي الصرف إلى قيد سداد الخزينة/البنك واستقطاع السلف القائمة للموظفين.
x18-en-392;confirm.disburseMessage;en-US;Disbursing will create treasury/bank payout vouchers and settle outstanding employee advances.
x18-ar-393;confirm.disburseTitle;ar-EG;تأكيد صرف المرتبات
x18-en-393;confirm.disburseTitle;en-US;Confirm Payroll Disbursement
x18-ar-394;employees.deviceUserIdRequired;ar-EG;رقم الجهاز مطلوب للموظف النشط في فئات الحضور الآلي (البصمة)
x18-en-394;employees.deviceUserIdRequired;en-US;Device User ID is required for active employees in biometric categories
x18-ar-395;employees.drawerEyebrow;ar-EG;بيانات وملف الموظف
x18-en-395;employees.drawerEyebrow;en-US;Employee Profile & Identity
x18-ar-396;employees.salaryHidden;ar-EG;مخفي
x18-en-396;employees.salaryHidden;en-US;Hidden
x18-ar-397;employees.salaryHiddenHint;ar-EG;ليس لديك صلاحية لعرض الراتب
x18-en-397;employees.salaryHiddenHint;en-US;You do not have permission to view salary details
x18-ar-398;employees.validationError;ar-EG;يرجى ملء جميع الحقول المطلوبة بشكل صحيح قبل الحفظ
x18-en-398;employees.validationError;en-US;Please complete all required fields correctly before saving
x18-ar-399;nav.favorites;ar-EG;المفضلة
x18-en-399;nav.favorites;en-US;Favorites
x18-ar-400;nav.recentlyUsed;ar-EG;المستخدمة مؤخرًا
x18-en-400;nav.recentlyUsed;en-US;Recently Used
x18-ar-401;payroll.disburseEmployeeSalary;ar-EG;صرف مرتب الموظف
x18-en-401;payroll.disburseEmployeeSalary;en-US;Disburse Employee Salary
x18-ar-402;payroll.refresh;ar-EG;تحديث البيانات
x18-en-402;payroll.refresh;en-US;Refresh Data
x18-ar-403;payroll.statusDisbursed;ar-EG;صرف المرتبات
x18-en-403;payroll.statusDisbursed;en-US;Disbursed
x18-ar-404;payroll.statusReview;ar-EG;مراجعة
x18-en-404;payroll.statusReview;en-US;Review
x18-ar-405;reports.emptyNoRecords;ar-EG;لا توجد سجلات حضور / لا ينطبق
x18-en-405;reports.emptyNoRecords;en-US;No attendance records / N/A
x18-ar-406;settings.charRequirements;ar-EG;شروط أحرف كلمة المرور
x18-en-406;settings.charRequirements;en-US;Character Requirements
x18-ar-407;settings.days;ar-EG;أيام
x18-en-407;settings.days;en-US;days
x18-ar-408;settings.disallowSpaces;ar-EG;عدم السماح بالمسافات
x18-en-408;settings.disallowSpaces;en-US;Disallow spaces
x18-ar-409;settings.maxPasswordLength;ar-EG;الحد الأقصى لطول كلمة المرور
x18-en-409;settings.maxPasswordLength;en-US;Maximum Password Length
x18-ar-410;settings.maxPasswordLengthHint;ar-EG;0 = بدون حد أقصى
x18-en-410;settings.maxPasswordLengthHint;en-US;0 = no limit
x18-ar-411;settings.passwordExpiryDays;ar-EG;صلاحية كلمة المرور (أيام)
x18-en-411;settings.passwordExpiryDays;en-US;Password Expiry (Days)
x18-ar-412;settings.passwordExpiryHint;ar-EG;0 = معطل
x18-en-412;settings.passwordExpiryHint;en-US;0 = disabled
x18-ar-413;settings.passwordHistoryCount;ar-EG;عدد كلمات المرور السابقة
x18-en-413;settings.passwordHistoryCount;en-US;Password History Count
x18-ar-414;settings.passwordHistoryHint;ar-EG;0 = معطل
x18-en-414;settings.passwordHistoryHint;en-US;0 = disabled
x18-ar-415;settings.requireLowercase;ar-EG;يجب أن تحتوي على حروف صغيرة
x18-en-415;settings.requireLowercase;en-US;Require lowercase letters
x18-ar-416;settings.requireNumbers;ar-EG;يجب أن تحتوي على أرقام
x18-en-416;settings.requireNumbers;en-US;Require numbers
x18-ar-417;settings.requireSpecialChars;ar-EG;يجب أن تحتوي على رموز خاصة
x18-en-417;settings.requireSpecialChars;en-US;Require special characters
x18-ar-418;settings.requireUppercase;ar-EG;يجب أن تحتوي على حروف كبيرة
x18-en-418;settings.requireUppercase;en-US;Require uppercase letters
x18-ar-419;settings.saveAllSystemSettings;ar-EG;حفظ جميع الإعدادات
x18-en-419;settings.saveAllSystemSettings;en-US;Save All Settings
x18-ar-420;settings.tabAppearance;ar-EG;المظهر واللغة
x18-en-420;settings.tabAppearance;en-US;Appearance & Language
x18-ar-421;settings.tabReports;ar-EG;التقارير والتصدير
x18-en-421;settings.tabReports;en-US;Reports & Export
x18-ar-422;settings.tabSecurity;ar-EG;الأمان
x18-en-422;settings.tabSecurity;en-US;Security
x18-ar-423;settings.tabSession;ar-EG;الجلسة
x18-en-423;settings.tabSession;en-US;Session
x18-ar-424;users.canViewSalary;ar-EG;عرض رواتب الموظفين والمستحقات المالية
x18-en-424;users.canViewSalary;en-US;View Employee Salaries & Financial Details
x18-ar-425;users.passwordMaxHint;ar-EG;كلمة المرور يجب أن لا تتجاوز {max} حرفاً.
x18-en-425;users.passwordMaxHint;en-US;Password must not exceed {max} characters.
x18-ar-426;users.passwordNeedLowercase;ar-EG;كلمة المرور يجب أن تحتوي على حرف صغير واحد على الأقل.
x18-en-426;users.passwordNeedLowercase;en-US;Password must contain at least one lowercase letter.
x18-ar-427;users.passwordNeedNumber;ar-EG;كلمة المرور يجب أن تحتوي على رقم واحد على الأقل.
x18-en-427;users.passwordNeedNumber;en-US;Password must contain at least one number.
x18-ar-428;users.passwordNeedSpecial;ar-EG;كلمة المرور يجب أن تحتوي على رمز خاص واحد على الأقل.
x18-en-428;users.passwordNeedSpecial;en-US;Password must contain at least one special character.
x18-ar-429;users.passwordNeedUppercase;ar-EG;كلمة المرور يجب أن تحتوي على حرف كبير واحد على الأقل.
x18-en-429;users.passwordNeedUppercase;en-US;Password must contain at least one uppercase letter.
x18-ar-430;users.passwordNoSpaces;ar-EG;كلمة المرور يجب أن لا تحتوي على مسافات.
